NO,KODE ACCURATE,NAMA BARANG,UPC/BARCODE,NAMA KATEGORI,NAMA BRAND,STATUS,STOK
4673,101467,TP-LINK LS1008G HUB 8 PORT 10-100Mbps,101467,DESKTOP SWITCH,TP LINK,YA,0
4674,100749,TP-LINK TL-WR840N 300MBPS - ROUTER,,ROUTER,TP LINK,YA,0
4675,100634,TP-LINK TL- WN725N 150Mbps USB,100634,USB WIFI ADAPTER,TP LINK,YA,0
4676,100124,TP-LINK TL-SG1005P HUB 5-PORT GIGABIT - HUB SWITCH,,DESKTOP SWITCH,TP LINK,TIDAK,0
4677,100125,TP-LINK TL-SG1024D HUB 24 PORT GIGABIT,,DESKTOP SWITCH,TP LINK,YA,0
4678,100783,TP-LINK TL-WA850RE WIFI RANGE EXTENDER,,WIFI EXTENDER,TP LINK,YA,0
4679,101160,TP-LINK TL-WA855RE 300Mbps Wi-Fi Range Extender,101160,WIFI EXTENDER,TP LINK,YA,0
4680,100633,TP-LINK TL-WN722N 150Mbps USB,100633,USB WIFI ADAPTER,TP LINK,YA,0
4681,100631,TP-LINK TL-WN781ND PCI-E WIFI,100631,PCI EXPRESS,TP LINK,YA,0
4682,100754,TP-LINK TL-WN881ND 300M WIRELESS N PCI-E,100754,PCI EXPRESS,TP LINK,YA,0
4683,100843,TP-LINK TL-WR844N 300MBPS - ROUTER,,ROUTER,TP LINK,TIDAK,0
4684,100845,TP-LINK UB500 BLUETOOTH 5.3 NANO USB ADAPTER,100845,USB BLUETOOTH ADAPTER,TP LINK,YA,0
4685,100935,TP-LINK UE330 USB 3.0 3-Port Hub & Gigabit Ethenet Adapter 2 in 1 USB Adapter,6935364094553,CONVERTER USB A TO LAN,TP LINK,YA,0
4686,100066,Toshiba USB-C to USB-A Adapters,,CONVERTER C TO A,TOSHIBA,TIDAK,11
4687,100048,Tray Mesin Inkjet DE100 XD,,,,TIDAK,0
4688,100082,UPS APC 1200VA BVX1200LI-MS,,UPS,APC,YA,0
4689,100080,UPS APC 700VA  BVX700LUI-MS,10080,UPS,APC,YA,0
4690,100081,UPS APC 900VA BVX900LI-MS,100081,UPS,APC,YA,0
4691,100390,UPS APC BX1600MI 1600VA 900 WATT,731304410720,,,YA,0
4692,100134,UPS APC SMART UPS 3000VA RM 230V,,,,YA,0
4693,100083,UPS APC1600VA  BVX1600LI-MS,,,,YA,0
4694,100285,USB HUB REXUS RXH-331 TYPE-C V.3.1 TRANSPARAN - 4 PORT,8994067183313,USB HUB (DOCKING STATION),REXUS,YA,0
4695,100286,USB HUB REXUS H332 7in1 + CONVERTER TYPE-C,6992004192017,USB HUB (DOCKING STATION),REXUS,TIDAK,0
4696,100287,USB HUB REXUS RXH-345 6in1 + CONVERTER TYPE-C,8994067345018,USB HUB (DOCKING STATION),REXUS,TIDAK,0
4697,2503000415,NEW DOCKING STATION VENTION CNCHB USB-C 6 IN 1 - BLACK,6922794741355,USB HUB (DOCKING STATION),VENTION,TIDAK,0
4698,2503000419,VENTION HDMI Male to Male 4K HD Cable Aluminum Alloy Type 1.5M Blue ALHSG,,KABEL HDMI TO HDMI,VENTION,YA,0
4699,2503000452,VENTION HDMI to VGA Converter with Female Micro USB and Audio Port 0.15M Black 42161,,CONVERTER HDMI TO VGA,VENTION,YA,0
4700,101542,VGA CARD ASUS DUAL GAMING GEFOORCE RTX3050 6GB OC,,VGA RTX 3000,ASUS,TIDAK,0
4701,100206,VGA CARD ASUS DUAL RX6600 8G V3 GDDR6,4711387618929,VGA RX 6000,ASUS,TIDAK,0
4702,100205,VGA CARD ASUS DUAL-RTX4060 8G GDDR6 WHITE,4711387274927,VGA RTX 4000,ASUS,YA,0
4703,100204,VGA CARD ASUS DUALRTX3060 12G GDDR6 WHITE,4711387125328,VGA RTX 3000,ASUS,YA,0
4704,101013,VGA CARD ASUS ROG RTX 4060STRIX GAMING OC 8GB,4711387239681,VGA RTX 4000,ASUS,TIDAK,0
4705,101404,VGA CARD ASUS ROG STRIX RTX4060 O8G GAMING,,VGA RTX 4000,ASUS,TIDAK,0
4706,101436,VGA CARD ASUS ROG STRIX RTX4060TI GAMING OC 8GB,4711387183144,VGA RTX 4000,ASUS,YA,0
4707,101528,VGA CARD ASUS RTX4060 ROG STRIX GAMING OC 8GB(90YV0JB0-M0NA00),,VGA RTX 4000,ASUS,YA,0
4708,101571,VGA CARD ASUS TUF GAMING RTX 4070Ti OC 12GB DDR6,,VGA RTX 4000,ASUS,YA,0
4709,101541,VGA CARD ASUS TUF GAMING RTX5070TI 16GB OC,,VGA RTX 5000,ASUS,TIDAK,0
4710,101438,VGA CARD COLORFUL IGAME GEFORCE RTX 4060TI 8GB,6970417592808,VGA RTX 4000,COLORFUL,TIDAK,0
4711,100819,VGA CARD COLORFUL IGAME RTX5080 SUPER ULTRA W OC 16GB - WHITE,,VGA RTX 5000,COLORFUL,YA,0
4712,100428,VGA CARD DIGITAL ALLIANCE GTX750TI 4GB GDDR5,DAVGA00701,VGA GTX,DIGITAL ALLIANCE,YA,0
4713,101531,VGA CARD GALAX RTX4060 1 CLICK OC 2X 8GB GDDR6 128BIT,,VGA RTX 4000,GALAX,TIDAK,0
4714,101527,VGA CARD GALAX RTX4060TI 1-CLICK OC V2 PCI-E 8GB GDDR6 128BIT,4895147157733,VGA RTX 4000,GALAX,TIDAK,0
4715,101530,VGA CARD GALAX RTX4070 D6 1-CLICK OC 2X PCI-E 12GB GDDR6 192BIT,4895147157542,VGA RTX 4000,GALAX,TIDAK,0
4716,101533,VGA CARD GALAX RTX5080 1-CLICK OC PCI-E 16GB GDDR7 256BIT,,VGA RTX 5000,GALAX,YA,0
4717,101466,VGA CARD GIGABYTE RTX4060 AERO OC 8GB,4719331313661,VGA RTX 4000,GIGABYTE,YA,0
4718,101278,VGA CARD GIGABYTE RX7600 GAMING OC 8GB,4719331313425,VGA RX 7000,GIGABYTE,YA,0
4719,101497,VGA CARD HOLDER DL 280,,VGACARD HOLDER,,TIDAK,1
4720,100094,VGA CARD MSI VENTUS XS OCV3 GTX 1650 4GB OC GDDR6,4711377123044,VGA GTX,MSI,TIDAK,0
4721,100095,VGA CARD MSI RTX3050 VENTUS 2X XS 8G OC,4711377084796,VGA RTX 3000,MSI,YA,0
4722,100096,VGA CARD MSI RTX3060 VENTUS 2X 12G OC,100096,VGA RTX 3000,MSI,TIDAK,0
4723,100098,VGA CARD MSI RTX4060 VENTUS 2X BLACK 8G OC,4711377115421,VGA RTX 4000,MSI,TIDAK,0
4724,101346,VGA CARD MSI RTX5070,,VGA RTX 5000,MSI,TIDAK,0
4725,101376,VGA CARD MSI RTX5080 16G SUPRIM LIQUID SOC,,VGA RTX 5000,MSI,TIDAK,0
4726,101388,VGA CARD PALIT GEFORCE RTX5080,,VGA RTX 5000,PALIT,TIDAK,0
4727,100432,VGA CARD RTX 3060 12 TWIN EDGE GDDR6 - BLACK,,VGA RTX 3000,,TIDAK,0
4728,100431,VGA CARD RTX 3060 12GB TWIN EDGE GDDR5 - BLACK,,VGA RTX 3000,,TIDAK,0
4729,100789,VGA CARD XFX QICK319 RX 6750 XT TRI FAN 12GB DDR6,840191500497,VGA RX 6000,XFX,YA,0
4730,101356,VGA CARD XFX SWIFT RX 7700 XT DUAL FAN 12GB DDR6,,VGA RX 7000,XFX,TIDAK,0
4731,100174,VGA CARD XFX SWIFT210 RX 6600 8GB GDDR,840191500015,VGA RX 6000,XFX,YA,0
4732,101358,VGA CARD ZOTAC 4060 TWIN EDGE OC WHITE EDITION 8GB DDR6 128BIT,4895173627187,VGA RTX 4000,ZOTAC,TIDAK,0
4733,100430,VGA CARD ZOTAC RTX 3050 6GB DUA LP GDDR6 - BLACK,4895173628795,VGA RTX 3000,ZOTAC,TIDAK,0
4734,101500,VGA CARD ZOTAC RTX 3050 ECO 8GB GDDR6 3Y,,VGA RTX 3000,ZOTAC,TIDAK,0
4735,101318,VGA CARD ZOTAC RTX 3060 8GB TWIN EDGE BLACK GDDR6 3Y,,VGA RTX 3000,ZOTAC,TIDAK,0
4736,100429,VGA CARD ZOTAC RTX 4060 TI 16GB AMP GDDR6 - BLACK,4895173627811,VGA RTX 4000,ZOTAC,YA,0
4737,100930,VGA CARD ZOTAC RTX 4060 TI 8GB TWIN EDGE GDDR6 - BLACK,100930,VGA RTX 4000,ZOTAC,YA,0
4738,100931,VGA CARD ZOTAC RTX 4060 TI 8GB TWIN EDGE GDDR6 - WHITE,100931,VGA RTX 4000,ZOTAC,YA,0
4739,101357,VGA CARD ZOTAC RTX 4060 TWIN EDGE OC 8GB DDR6 128BIT,4895173627361,VGA RTX 4000,ZOTAC,YA,0
4740,100443,VGA CARD ZOTAC RTX3060 12GB TWIN EDGE GDDR6 - BLACK,4895173622823,VGA RTX 3000,ZOTAC,TIDAK,0
4741,100642,VGA COLORFUL GT1030 4G-V,6970417596127,VGA GTX,COLORFUL,TIDAK,0
4742,100643,VGA COLORFUL GTX1650 EX 4GD6-V,6970417593256,VGA GTX,COLORFUL,TIDAK,0
4743,100644,VGA COLORFUL RTX3060 NB DUO 12G V2 L-V,6970417596073,VGA RTX 3000,COLORFUL,TIDAK,0
4744,100433,VGA DIGITAL ALLIANCE GTX 750TI 4GB GDDR5,,VGA GTX,DIGITAL ALLIANCE,YA,0
4745,101046,VGA XFX AMD RADEON RX 7900 GRE 16GB GDDR6,840191502545,VGA RX 7000,XFX,YA,0
4746,101005,VGA ZOTAC GAMING GEFORCE RTX 4070 SUPER TWIN EDGE 12GB DDR6X 3Y,,VGA RTX 4000,ZOTAC,YA,0
4747,100831,VGA ZOTAC GAMING GEFORCE RTX4070TI SUPER TRINITY BLACK ED 16GB DDR6X,4895173628573,VGA RTX 4000,ZOTAC,YA,0
4748,101403,VIDEOTRON OUTDOOR P4 7680HZ 3M X 6M,,,,TIDAK,0
4749,101437,VOUCHER CASHBACK PRINTER 150.000 S/D 28 FEBRUARI 2025,,,,TIDAK,0
4750,100063,Verbatim Store N Go USB Drive 2.0 - New Slider 16GB Black / Black,4895117959251,FLASHDISK,VERBATIM,TIDAK,1
4751,100064,Verbatim Store N Go USB Drive 2.0 - Slider 64GB Black,023942986980,FLASHDISK,VERBATIM,TIDAK,0
4752,100049,WEBCAM LOGITECH C270H,100049,WEBCAM,LOGITECH,YA,0
4753,100002,WPS DE INK CARTRIDGE BLACK,,TINTA,FUJIFILM,YA,0
4754,100003,WPS DE INK CARTRIDGE CYAN,,TINTA,FUJIFILM,YA,0
4755,100004,WPS DE INK CARTRIDGE MAGENTA,,TINTA,FUJIFILM,YA,0
4756,100005,WPS DE INK CARTRIDGE YELLOW,,TINTA,FUJIFILM,YA,0
4757,100001,"WPS PAPER ROLL DRYPHOTO Paper DX 220 LU 152MMX65MA - 6""",,,,TIDAK,0
4758,100038,Xiaomi Pad 6 Gravity Gray 8GB RAM 256GB,,TAB,XIAOMI,TIDAK,0
4759,2511000245,NEW ADAPTER LENOVO 20V-6.75A 135W USB PIN,,CHARGER LAPTOP,LENOVO,TIDAK,0
4760,2512000029,NEW BRACKET VGA CARD PHANTEKS PREMIUM VERTICAL BLACK,886523003199,BRACKET VGA,PHANTEKS,TIDAK,1
4761,2512000030,NEW BRACKET VGA CARD PHANTEKS PREMIUM VERTICAL WHITE,886523003205,BRACKET VGA,PHANTEKS,TIDAK,1
4762,2512000001,NEW CASH DRAWER IWARE CD-339,,CASH DRAWER,IWARE,TIDAK,0
4763,2512000002,NEW CASH DRAWER IWARE CD-408,2512000002,CASH DRAWER,IWARE,TIDAK,2
4764,2512000055,NEW CASING ARMAGGEDDON AQUARON BLACK - m-ATX,8886411984397,CASING PC GAMING,ARMAGGEDDON,TIDAK,2
4765,2512000056,NEW CASING ARMAGGEDDON AQUARON WHITE - m-ATX,8886411984427,CASING PC GAMING,ARMAGGEDDON,TIDAK,4
4766,2512000060,NEW CASING ARMAGGEDDON AQUARON XTREME X10 BLACK - e-ATX,8886411999070,CASING PC GAMING,ARMAGGEDDON,TIDAK,2
4767,2512000057,NEW CASING ARMAGGEDDON DEEPFREEZE DUPLEX 2 ARGB-C - m-ATX,8886411981044,CASING PC GAMING,ARMAGGEDDON,TIDAK,0
4768,2512000058,NEW CASING ARMAGGEDDON DEEPFREEZE DUPLEX 2 CHROMA WHITE - m-ATX,,CASING PC GAMING,ARMAGGEDDON,TIDAK,0
4769,2512000059,NEW CASING ARMAGGEDDON NIMITZ N5 AURORA WHITE - m-ATX,8886411984311,CASING PC GAMING,ARMAGGEDDON,TIDAK,3
4770,2512000061,NEW CASING ARMAGGEDDON TESSARAXX CORE 1 AIR BLACK - m-ATX,2512000061,CASING PC GAMING,ARMAGGEDDON,TIDAK,4
4771,2512000025,NEW CASING PHANTEKS EVOLV X2 - EATX - WHITE,886523303695,CASING PC GAMING,PHANTEKS,TIDAK,1
4772,2512000024,NEW CASING PHANTEKS EVOLV X2 - EATX - BLACK,886523303688,CASING PC GAMING,PHANTEKS,TIDAK,0
4773,2512000027,NEW CASING PHANTEKS NV5 - EATX - WHITE,886523303473,CASING PC GAMING,PHANTEKS,TIDAK,2
4774,2512000026,NEW CASING PHANTEKS NV5 - EATX - BLACK,886523303466,CASING PC GAMING,PHANTEKS,TIDAK,2
4775,2512000028,NEW CASING PHANTEKS NV5S BLACK,886523303664,CASING PC GAMING,PHANTEKS,TIDAK,1
4776,2512000022,NEW CASING PHANTEKS XT M3 - mATX - BLACK,886523303763,CASING PC GAMING,PHANTEKS,TIDAK,0
4777,2512000023,NEW CASING PHANTEKS XT M3 - mATX - WHITE,886523303770,CASING PC GAMING,PHANTEKS,TIDAK,4
4778,2512000021,NEW CASING PHANTEKS XT PRO ULTRA - EATX - WHITE,886523303145,CASING PC GAMING,PHANTEKS,TIDAK,1
4779,2512000018,NEW CASING TRYX LUCA L70 WHITE MID TOWER - E-ATX,6977029650209,CASING PC GAMING,TRYX,TIDAK,1
4780,2512000051,NEW CASING VENOMRX MYSTRA BLACK - ATX,2512000051,CASING PC GAMING,VENOMRX,TIDAK,2
4781,2512000052,NEW CASING VENOMRX RIVA BLACK - ATX,2512000052,CASING PC GAMING,VENOMRX,TIDAK,0
4782,2512000053,NEW CASING VENOMRX SOLAS - ATX,2512000053,CASING PC GAMING,VENOMRX,TIDAK,0
4783,2512000054,NEW CASING VENOMRX ULTIMA BLACK - m-ATX,2512000054,CASING PC GAMING,VENOMRX,TIDAK,0
4784,2512000031,NEW CONTROLLER SEGOTEP ARGB + REMOTE,6959371313087,,,TIDAK,0
4785,2512000011,NEW COOLINGPAD FANTECH NC11 - BLACK,6972661285406,COOLINGPAD,FANTECH,TIDAK,62
4786,2512000063,NEW FAN CASING ARMAGGEDDON KIT 5000 5 IN 1 ARGB - BLACK,,FAN CASING,ARMAGGEDDON,TIDAK,1
4787,2512000066,NEW FAN LAPTOP LENOVO THINKPAD X280,,SPAREPART LAPTOP,LENOVO,TIDAK,0
4788,2512000049,NEW KABEL CHASSIS FAN 4 CABANG,,,,TIDAK,7
4789,2512000050,NEW KABEL CHASSIS FAN 5 CABANG,,,,TIDAK,0
4790,2512000065,"NEW LED LAPTOP 16""0 SLIM 40PIN 160HZ",,SPAREPART LAPTOP,,TIDAK,0
4791,2512000048,NEW FAN PROCESSOR DIGITAL ALLIANCE KAZE B400 DIGITAL RGB - WHITE,2512000048,CPU COOLER,DIGITAL ALLIANCE,TIDAK,0
4792,2512000019,NEW LIQUID COOLER PHANTEKS GLACIER ONE 360M25G2 ARGB - BLACK,886523703242,AIO LIQUID COOLER,PHANTEKS,TIDAK,3
4793,2512000020,NEW LIQUID COOLER PHANTEKS GLACIER ONE 360M25G2 ARGB - WHITE,886523703259,AIO LIQUID COOLER,PHANTEKS,TIDAK,3
4794,2512000017,NEW LIQUID COOLER TRYX PANORAMA SE 360 ARGB - SCREEN - WHITE,6977029650254,AIO LIQUID COOLER,TRYX,TIDAK,0
4795,2512000067,NEW NB ASUS VIVOBOOK GO 14 E1404FA FHD3823M RYZEN 3-7320U 8GB 256GB 14″ FHD WIN 11 HOME + OHM 2024 + M365 (COOL SILVER),4711387850749,LAPTOP,ASUS,TIDAK,0
4796,2512000041,"NEW NB COLORFUL EPOCH N14 AI PC INTEL I7-13620H 16GB 512GB RTX4060 8GB 14"" QHD WIN 11 HOME (DEEP OCEAN BLUE)",6971703440117,LAPTOP,COLORFUL,TIDAK,2
4797,2512000037,"NEW NB COLORFUL EVOL P15 23 HE55D-G INTEL I5-12450H 16GB 512GB RTX4050 6GB 15.6"" FHD WIN 11 HOME (GREY)",6971703449776,LAPTOP,COLORFUL,TIDAK,0
4798,2512000034,"NEW NB COLORFUL EVOL P15 23 HJ76B-B INTEL I7-13620H 16GB 512GB RTX4060 8GB 15.6"" QHD WIN 11 HOME (STEEL BLUE)",6971703446447,LAPTOP,COLORFUL,TIDAK,3
4799,2512000035,"NEW NB COLORFUL EVOL P15 23 HJ76B-G INTEL I7-13620H 16GB 512GB RTX4060 8GB 15.6"" QHD WIN 11 HOME (GREY)",6971703449783,LAPTOP,COLORFUL,TIDAK,1
4800,2512000036,"NEW NB COLORFUL EVOL P15 23 HJ76B-W INTEL I7-13620H 16GB 512GB RTX4060 8GB 15.6"" QHD WIN 11 HOME (WHITE)",6971703448403,LAPTOP,COLORFUL,TIDAK,2
4801,2512000040,"NEW NB COLORFUL EVOL P15 HD76A-G INTEL I7-14650HX 16GB 512GB RTX5060 8GB 15.6"" FHD WIN 11 HOME (GREY)",6978261851126,LAPTOP,COLORFUL,TIDAK,2
4802,2512000039,"NEW NB COLORFUL EVOL P15 HK55F-W INTEL I5-13420H 16GB 512GB RTX5050 8GB 15.6"" FHD WIN 11 HOME (WHITE)",6978261851102,LAPTOP,COLORFUL,TIDAK,0
4803,2512000038,"NEW NB COLORFUL EVOL X15 XS HD5501-G CORE I5 12500H 16GB 512GB RTX3050 4GB 15.6"" FHD 144HZ W11 HOME",,LAPTOP,COLORFUL,TIDAK,0
4804,2512000042,"NEW NB COLORFUL RIMBOOK S1 CE500-G INTEL I5-12450H 16GB 512GB 14"" FHD WIN 11 HOME + WPS OFFICE (GREY)",6978261850044,LAPTOP,COLORFUL,TIDAK,3
4805,2512000043,"NEW NB COLORFUL RIMBOOK S1 CK500-S INTEL I5-13420H 16GB 512GB 14"" FHD WIN 11 HOME + WPS OFFICE (SILVER)",6978261850877,LAPTOP,COLORFUL,TIDAK,1
4806,2512000008,NEW POS IWARE HB-156DII,,POS,IWARE,TIDAK,1
4807,2512000006,NEW POS IWARE HB-156SII,,POS,IWARE,TIDAK,2
4808,2512000007,NEW POS ALL IN ONE IW-X281 INTEL CORE I5 3210 4GB 256GB 15.6 DUAL TOUCHSCREEN W10,X2812510018,POS,IWARE,TIDAK,2
4809,2512000064,NEW POWER SUPPLY ARMAGGEDDON OVERCLOCK PRO 200W - BLACK,,PSU 200W,ARMAGGEDDON,TIDAK,0
4810,2512000062,NEW POWER SUPPLY ARMAGGEDDON VOLTRON 350FX 80+ BRONZE - NON MODULAR - BLACK,8886411986070,PSU 350W,ARMAGGEDDON,TIDAK,5
4811,2512000012,NEW POWER SUPPLY POWER UP 600W - BLACK,,PSU 600W,,TIDAK,28
4812,2512000013,NEW PRINTER HP LASERJET MFP 139FNW WIFI - AIO FAX,,PRINTER,HP,TIDAK,0
4813,2512000009,NEW PRINTER IWARE IW800,,THERMAL PRINTER,IWARE,TIDAK,2
4814,2512000010,NEW PRINTER IWARE ULT-80BT,,THERMAL PRINTER,IWARE,TIDAK,2
4815,2512000046,NEW RAM LONGDIMM DDR4 ADATA XPG GAMMIX D35 16GB (2x8GB) 3200MHZ BLACK,4711085942807,LONGDIMM DDR4,XPG,TIDAK,1
4816,2512000047,NEW RAM LONGDIMM DDR4 ADATA XPG GAMMIX D35 16GB (2x8GB) 3200MHZ WHITE,4711085942821,LONGDIMM DDR4,XPG,TIDAK,7
4817,2512000033,NEW RIBBON CATRIDGE EPSON LX300,,CATRIDGE RIBBON,EPSON,TIDAK,4
4818,2512000003,NEW SCANNER IWARE 81BT 1D BLUETOOTH DONGLE,E81B2403087,SCANNER,IWARE,TIDAK,0
4819,2512000004,NEW SCANNER IWARE OS-930 2D BLACK,930B2510025,SCANNER,IWARE,TIDAK,1
4820,2512000005,NEW SCANNER IWARE R8BT 2D + STAND BLUETOOTH,,SCANNER,IWARE,TIDAK,0
4821,2512000044,NEW SSD NVME ADATA LEGEND 900 1TB GEN 4.0 - 2280,4711085944153,NVME 1 TB,ADATA,TIDAK,5
4822,2512000045,"NEW SSD SATA TEAM GROUP VULCAN Z 2.5"" 256GB",765441061965,SATA 256 GB,TEAM GROUP,TIDAK,0
4823,2512000032,NEW TECWARE SATA OMNI RGB DONGLE - TWAC-SATAB-BKAR,810072523693,KABEL SATA,TECHWARE,TIDAK,32
4824,2512000068,NEW UPS APC BVG700I-GR 700VA 360 WATT,731304769545,UPS,APC,TIDAK,5
4825,2512000014,NEW VGA CARD GIGABYTE WINDFORCE SFF RTX 5070 TI 16GB OC GDDR7,,VGA RTX 5000,GIGABYTE,TIDAK,0
4826,2512000016,NEW VGA CARD VURRION HYPERCLAW X1 GTX 750 TI 4GB GDDR5,2512000016,VGA GTX,VURRION,TIDAK,5
4827,2512000015,NEW VGA CARD VURRION HYPERCLAW X2 GTX 1050 TI 4GB GDDR5,2512000015,VGA GTX,VURRION,TIDAK,2
4828,2512000125,NEW MOUSE AJAZZ AJ039 - RED WHITE,,UNCATEGORIZED,,TIDAK,0
4829,2512000124,NEW KEYBOARD LEGIONARE REXUS MX5.2 TKL OCEAN BLUE - BROWN SWITCH,6991003220707,UNCATEGORIZED,,TIDAK,1
4830,2512000184,LAMP TECGEAR BEAM,,,,YA,0
4831,2512000116,NEW ADAPTER MSI THIN 19.5V-6.35A-120W,,CHARGER LAPTOP,MSI,TIDAK,0
4832,2512000128,NEW APPLE IPHONE 17 PROMAX 256GB ORANGE,,HANDPHONE,APPLE,TIDAK,0
4833,2512000123,NEW BATERAI ASUS C41N2010 ORIGINAL,,LAPTOP,ASUS,TIDAK,0
4834,2512000135,NEW BATERAI ASUS C42N2008 ORIGINAL,,BATERAI LAPTOP,ASUS,TIDAK,0
4835,2512000113,NEW BATERAI ASUS X455/C21N1401 BLACK ORIGINAL,,BATERAI LAPTOP,ASUS,TIDAK,0
4836,2512000118,NEW BATERAI DELL E5580/GJKNX 68WH ORIGINAL,,BATERAI LAPTOP,DELL,TIDAK,0
4837,2512000133,NEW CARTIDGE CANON 745S ORIGINAL - BLACK,,TINTA CATRIDGE,CANON,TIDAK,0
4838,2512000134,NEW CARTIDGE CANON 746S ORIGINAL - COLOUR,,TINTA CATRIDGE,CANON,TIDAK,1
4839,2512000186,NEW CHARGER BASEUS CUBE FAST CHARGER C+U 20W CLUSTER BLACK - P10111403113-00,6932172651152,CHARGER HANDPHONE,BASEUS,TIDAK,0
4840,2512000185,NEW CHARGER BASEUS CUBE FAST CHARGER C+U 20W MOON WHITE - P10111403213-00,6932172651169,CHARGER HANDPHONE,BASEUS,TIDAK,0
4841,2512000191,NEW CHARGER BASEUS CUBE FAST CHARGING 1U 18W EU CLUSTER - OUTOUT USB CLUSTER BLACK - P10111405117-ZI,6932172657116,CHARGER HANDPHONE,BASEUS,TIDAK,0
4842,2512000190,NEW CHARGER BASEUS CUBE FAST CHARGING 1U 18W EU CLUSTER - OUTPUT USB MOON WHITE - P10111405217-ZI,6932172657123,CHARGER HANDPHONE,BASEUS,TIDAK,2
4843,2512000181,NEW CHARGER BASEUS PALM FAST CHARGER 1C 20W EU WITH MINI CLUSTER BLACK CABLE USB-C to USB-C 60W (20V/3A) 1m - P10111602113,6932172677411,CHARGER HANDPHONE,BASEUS,TIDAK,1
4844,2512000180,NEW CHARGER BASEUS PALM FAST CHARGER 1C 20W EU WITH MINI MOON WHITE CABLE USB-C to USB-C 60W (20V/3A) 1m - P10111602213,6932172677428,CHARGER HANDPHONE,BASEUS,TIDAK,2
4845,2512000183,NEW CHARGER BASEUS SUPER SI QUICK CHARGER 1C 25W EU SETS WITH MINI WHITE CABLE TYPE C BLACK - TZCCSUP-L01,6953156206021,CHARGER HANDPHONE,BASEUS,TIDAK,0
4846,2512000182,NEW CHARGER BASEUS SUPER SI QUICK CHARGER 1C 25W EU WHITE SETS WITH MINI WHITE CABLE TYPE C WHITE - TZCCSUP-L02,6953156206038,CHARGER HANDPHONE,BASEUS,TIDAK,0
4847,2512000192,NEW CHARGER BASEUS SUPER Si QUICK CHARGER 1C 20W EU FAST CHARGING - TZCCSUP-B02,6953156230064,CHARGER HANDPHONE,BASEUS,TIDAK,0
4848,2512000193,NEW CHARGER BASEUS SUPER Si QUICK CHARGER 1C 20W EU FAST CHARGING BLACK - TZCCSUP-B01,6953156230057,CHARGER HANDPHONE,BASEUS,TIDAK,0
4849,2512000114,NEW CHARGER MACBOOK,,CHARGER LAPTOP,APPLE,TIDAK,0
4850,2512000156,NEW CHARGING BASEUS FREE2PULL MINI CHARGING CABLE USB-C TO USB-C 60W FAST CHARGING 1M CLUSTER BLACK - P10364500111-01,6932172657505,KABEL DATA USB C TO C,BASEUS,TIDAK,2
4851,2512000155,NEW CHARGING BASEUS FREE2PULL MINI CHARGING CABLE USB-C TO USB-C 60W FAST CHARGING 1M GALAXY BLUE - P10364500311-01,6932172657482,KABEL DATA USB C TO C,BASEUS,TIDAK,1
4852,2512000154,NEW CHARGING BASEUS FREE2PULL MINI CHARGING CABLE USB-C TO USB-C 60W MOON WHITE FAST CHARGING 1M - P10364500211-017,6932172657499,KABEL DATA USB C TO C,BASEUS,TIDAK,2
4853,2512000144,NEW KABEL USB OLIKE D206M USB A TO MICRO - MIX COLOR,,KABEL DATA USB A TO MICRO,OLIKE,TIDAK,11
4854,2512000177,NEW EARPHONE BASEUS BOWIE E11 TRUE WIRELESS EARPHONE CLUSTER BLACK - A00053500113-ZI,6932172653415,TWS,BASEUS,TIDAK,0
4855,2512000176,NEW EARPHONE BASEUS BOWIE E13 TWS BLUETOOTH 5.3 ULTRA LOW LATENCY WIRELESS GALAXY BLACK - A00059701127-ZI,6932172636661,TWS,BASEUS,TIDAK,0
4856,2512000175,NEW EARPHONE BASEUS BOWIE E13 TWS BLUETOOTH 5.3 ULTRA LOW LATENCY WIRELESS MOON WHITE - A00059701217-ZI,6932172636685,TWS,BASEUS,TIDAK,0
4857,2512000178,NEW EARPHONE BASEUS BOWIE E17 TRUE WIRELESS BLUETOOTH STELLAR WHITE - A0007200223-ZI,6932172658052,TWS,BASEUS,TIDAK,0
4858,2512000173,NEW EARPHONE BASEUS BOWIE E18 TRUE WIRELESS EARPHONE 25H-LISTENING IPX4 ENC STAR PURPLE - A00023800537-ZI,6932172655679,TWS,BASEUS,TIDAK,0
4859,2512000174,NEW EARPHONE BASEUS BOWIE E18 TRUE WIRELESS EARPHONE 25H-LISTENING IPX4 ENC STELLAR WHITE - A00023800227-ZI,6932172655662,TWS,BASEUS,TIDAK,0
4860,2512000187,NEW EARPHONE BASEUS ENCOK Type-C LATERAL in-EAR WIRED C17 NGCR - NGCR010002,6932172604264,EARPHONE,BASEUS,TIDAK,0
4861,2512000149,NEW TWS OLIKE HERO T10 - WHITE (OH-T10F),18997225929058,EARPHONE,OLIKE,TIDAK,2
4862,2512000148,NEW TWS OLIKE OPENFIT GT OW3 - PURPLE,8990049006304,EARPHONE,OLIKE,TIDAK,2
4863,2512000106,"NEW HARDISK INTERNAL SYNOLOGY SATA CLIENT HAT3300-4T 3.5"" 4TB",,HARDDISK INTERNAL,SYNOLOGY,TIDAK,0
4864,2512000117,"NEW HARDISK EKSTERNAL TRANSCEND STOREJET 25H3P 2.5"" 2TB - PURPLE",760557827009,HARDDISK EXTERNAL,TRANSCEND,TIDAK,8
